weather,temperature,weekend,occasion,product_name,previous_sales,predicted_sales
Rainy,23,No,None,Fresh Strawberry Lemonade,27,22
Rainy,23,No,None,Old Fashioned Milkshake,11,17
Rainy,23,No,None,Grilled Salmon,13,16
Rainy,23,No,None,Malai Boti Platter,11,14
Rainy,23,No,None,Russian Salad,11,11
Rainy,23,No,None,Mexican Bean Salad,20,17
Rainy,23,No,None,Classic Cheeseburger,17,17
Rainy,23,No,None,Vanilla Bean Classic,23,20
Rainy,23,No,None,Chicken Club Sandwich,16,16
Rainy,23,No,None,Mango Lassi,17,23
Rainy,23,No,None,Coffee Mocha Scoop,13,17
Rainy,23,No,None,Jalapeno Poppers,17,20
Rainy,23,No,None,Cold Coffee with Ice Cream,21,20
Rainy,23,No,None,Mixed BBQ Platter,12,15
Rainy,23,No,None,Desi Ghee Daal Makhni,20,16
Rainy,23,No,None,Peach Iced Tea,13,16
Rainy,23,No,None,Caramel Crunch Sundae,16,17
Rainy,23,No,None,Grilled Chicken Salad,3,9
Rainy,23,No,None,Chicken Haleem,16,11
Rainy,23,No,None,Lahori Chana Masala,17,14
Rainy,23,No,None,Classic Mint Margarita,16,17
Rainy,23,No,None,BBQ Ribs Stack,16,19
Rainy,23,No,None,Tandoori Whole Chicken,17,13
Rainy,23,No,None,Royal Mutton Karahi,9,15
Rainy,23,No,None,Kulfa Falooda,11,17
Rainy,23,No,None,Strawberry Cheesecake Ice Cream,9,13
Rainy,23,No,None,Mutton Kunna,17,17
Rainy,23,No,None,Chicken Wings (10pcs),22,17
Rainy,23,No,None,Belgium Chocolate Scoop,13,15
Rainy,23,No,None,Loaded Nachos,11,17
Rainy,23,No,None,Fresh Orange Juice,22,20
Rainy,23,No,None,Paneer Reshmi Handi,5,11
Rainy,23,No,None,Fresh Garden Salad,23,18
Rainy,23,No,None,Sarson Ka Saag & Makki Roti,8,14
Rainy,23,No,None,Classic Caesar Salad,25,23
Rainy,23,No,None,BBQ Pizza Medium,14,12
Rainy,23,No,None,Beef Seekh Kabab (4pcs),12,15
Rainy,23,No,None,Chicken Nuggets (12pcs),14,15
Rainy,23,No,None,Iced Caramel Macchiato,12,13
Rainy,23,No,None,Beef Paya,12,12
Rainy,23,No,None,Desi Chicken Karahi,15,15
Rainy,23,No,None,Apple & Walnut Salad,14,15
Rainy,23,No,None,Chicken Crunchy Pasta,8,12
Rainy,23,No,None,Chef's Signature Steak,17,18
Rainy,23,No,None,Crispy Chicken Burger,20,20
Rainy,23,No,None,Chocolate chip IceCreame,17,15
Rainy,23,No,None,Special Chicken Biryani,14,15
Rainy,23,No,None,Cheese Stuffed Kabab,11,13
Rainy,23,No,None,Tutti Frutti Special,15,17
Rainy,23,No,None,Quinoa Health Bowl,17,14
Rainy,23,No,None,Palak Paneer,26,20
Rainy,23,No,None,Legendry Tower Burger,20,18
Rainy,23,No,None,Zinger Stack,10,16
Rainy,23,No,None,White Chicken Handi,11,13
Rainy,23,No,None,Mango Sorbet,16,13
Rainy,23,No,None,Hot Chilly Fries,21,20
Rainy,23,No,None,dfgh,11,16
Cold,12,No,None,Pista Badam Kulfa,5,5
Cold,12,No,None,Pasta Salad,6,9
Cold,12,No,None,Gourmet Seafood Platter,32,34
Cold,12,No,None,Afghani Lamb Tikka,21,23
Cold,12,No,None,French Fries Large,21,23
Cold,12,No,None,Chicken Jalfrezi,41,36
Cold,12,No,None,Lamb Shank (Nalli Nihari),17,22
Cold,12,No,None,Blueberry Frozen Yogurt,7,7
Cold,12,No,None,Fruit Chaat Special,10,12
Cold,12,No,None,Pina Colada,4,4
Cold,12,No,None,Garlic Butter Lobster,24,29
Cold,12,No,None,Greek Feta Salad,13,11
Cold,12,No,None,Hot Chocolate with Marshmallows,2,8
Cold,12,No,None,Aloo Keema,31,36
Cold,12,No,None,Mutton Chops,41,40
Cold,12,No,None,Grilled Prawns,39,40
Cold,12,No,None,Smoked Brisket Platter,36,41
Cold,12,No,None,Chicken Tikka Platter,30,33
Cold,12,No,None,Fresh Strawberry Lemonade,1,6
Cold,12,No,None,Old Fashioned Milkshake,4,8
Cold,12,No,None,Grilled Salmon,50,42
Cold,12,No,None,Malai Boti Platter,38,36
Cold,12,No,None,Russian Salad,7,8
Cold,12,No,None,Mexican Bean Salad,13,14
Cold,12,No,None,Classic Cheeseburger,12,14
Cold,12,No,None,Vanilla Bean Classic,6,12
Cold,12,No,None,Chicken Club Sandwich,8,6
Cold,12,No,None,Mango Lassi,3,4
Cold,12,No,None,Coffee Mocha Scoop,1,5
Cold,12,No,None,Jalapeno Poppers,13,19
Cold,12,No,None,Cold Coffee with Ice Cream,4,2
Cold,12,No,None,Mixed BBQ Platter,33,30
Cold,12,No,None,Desi Ghee Daal Makhni,31,30
Cold,12,No,None,Peach Iced Tea,1,2
Cold,12,No,None,Caramel Crunch Sundae,11,11
Cold,12,No,None,Grilled Chicken Salad,16,13
Cold,12,No,None,Chicken Haleem,29,36
Cold,12,No,None,Lahori Chana Masala,39,32
Cold,12,No,None,Classic Mint Margarita,13,8
Cold,12,No,None,BBQ Ribs Stack,43,38
Cold,12,No,None,Tandoori Whole Chicken,31,26
Cold,12,No,None,Royal Mutton Karahi,31,28
Cold,12,No,None,Kulfa Falooda,17,13
Cold,12,No,None,Strawberry Cheesecake Ice Cream,9,14
Cold,12,No,None,Mutton Kunna,27,27
Cold,12,No,None,Chicken Wings (10pcs),20,14
Cold,12,No,None,Belgium Chocolate Scoop,3,1
Cold,12,No,None,Loaded Nachos,17,14
Cold,12,No,None,Fresh Orange Juice,1,2
Cold,12,No,None,Paneer Reshmi Handi,31,34
Cold,12,No,None,Fresh Garden Salad,23,18
Cold,12,No,None,Sarson Ka Saag & Makki Roti,33,43
Cold,12,No,None,Classic Caesar Salad,7,8
Cold,12,No,None,BBQ Pizza Medium,10,8
Cold,12,No,None,Beef Seekh Kabab (4pcs),27,22
Cold,12,No,None,Chicken Nuggets (12pcs),17,14
Cold,12,No,None,Iced Caramel Macchiato,8,4
Cold,12,No,None,Beef Paya,34,33
Cold,12,No,None,Desi Chicken Karahi,38,41
Cold,12,No,None,Apple & Walnut Salad,11,14
Cold,12,No,None,Chicken Crunchy Pasta,20,18
Cold,12,No,None,Chef's Signature Steak,32,37
Cold,12,No,None,Crispy Chicken Burger,18,16
Cold,12,No,None,Chocolate chip IceCreame,6,5
Cold,12,No,None,Special Chicken Biryani,38,38
Cold,12,No,None,Cheese Stuffed Kabab,22,26
Cold,12,No,None,Tutti Frutti Special,7,4
Cold,12,No,None,Quinoa Health Bowl,4,11
Cold,12,No,None,Palak Paneer,21,29
Cold,12,No,None,Legendry Tower Burger,17,14
Cold,12,No,None,Zinger Stack,10,11
Cold,12,No,None,White Chicken Handi,30,30
Cold,12,No,None,Mango Sorbet,3,5
Cold,12,No,None,Hot Chilly Fries,18,14
Cold,12,No,None,dfgh,16,15
Mild,21,No,None,Pista Badam Kulfa,22,21
Mild,21,No,None,Pasta Salad,20,19
Mild,21,No,None,Gourmet Seafood Platter,13,16
Mild,21,No,None,Afghani Lamb Tikka,12,7
Mild,21,No,None,French Fries Large,16,12
Mild,21,No,None,Chicken Jalfrezi,22,20
Mild,21,No,None,Lamb Shank (Nalli Nihari),27,22
Mild,21,No,None,Blueberry Frozen Yogurt,12,18
Mild,21,No,None,Fruit Chaat Special,15,16
Mild,21,No,None,Pina Colada,19,19
Mild,21,No,None,Garlic Butter Lobster,12,11
Mild,21,No,None,Greek Feta Salad,8,9
Mild,21,No,None,Hot Chocolate with Marshmallows,12,19
Mild,21,No,None,Aloo Keema,12,14
Mild,21,No,None,Mutton Chops,11,13
Mild,21,No,None,Grilled Prawns,10,13
Mild,21,No,None,Smoked Brisket Platter,21,20
Mild,21,No,None,Chicken Tikka Platter,17,13
Mild,21,No,None,Fresh Strawberry Lemonade,4,8
Mild,21,No,None,Old Fashioned Milkshake,17,14
Mild,21,No,None,Grilled Salmon,5,8
Mild,21,No,None,Malai Boti Platter,15,14
Mild,21,No,None,Russian Salad,13,16
Mild,21,No,None,Mexican Bean Salad,12,15
Mild,21,No,None,Classic Cheeseburger,9,14
Mild,21,No,None,Vanilla Bean Classic,22,18
Mild,21,No,None,Chicken Club Sandwich,17,15
Mild,21,No,None,Mango Lassi,19,15
Mild,21,No,None,Coffee Mocha Scoop,19,18
Mild,21,No,None,Jalapeno Poppers,11,15
Mild,21,No,None,Cold Coffee with Ice Cream,11,15
Mild,21,No,None,Mixed BBQ Platter,7,13
Mild,21,No,None,Desi Ghee Daal Makhni,20,16
Mild,21,No,None,Peach Iced Tea,8,10
Mild,21,No,None,Caramel Crunch Sundae,13,12
Mild,21,No,None,Grilled Chicken Salad,15,12
Mild,21,No,None,Chicken Haleem,18,15
Mild,21,No,None,Lahori Chana Masala,25,24
Mild,21,No,None,Classic Mint Margarita,11,16
Mild,21,No,None,BBQ Ribs Stack,9,13
Mild,21,No,None,Tandoori Whole Chicken,11,16
Mild,21,No,None,Royal Mutton Karahi,20,20
Mild,21,No,None,Kulfa Falooda,1,7
Mild,21,No,None,Strawberry Cheesecake Ice Cream,22,15
Mild,21,No,None,Mutton Kunna,17,16
Mild,21,No,None,Chicken Wings (10pcs),16,17
Mild,21,No,None,Belgium Chocolate Scoop,5,8
Mild,21,No,None,Loaded Nachos,8,12
Mild,21,No,None,Fresh Orange Juice,18,20
Mild,21,No,None,Paneer Reshmi Handi,10,14
Mild,21,No,None,Fresh Garden Salad,8,12
Mild,21,No,None,Sarson Ka Saag & Makki Roti,16,13
Mild,21,No,None,Classic Caesar Salad,17,15
Mild,21,No,None,BBQ Pizza Medium,18,20
Mild,21,No,None,Beef Seekh Kabab (4pcs),13,12
Mild,21,No,None,Chicken Nuggets (12pcs),19,17
Mild,21,No,None,Iced Caramel Macchiato,22,20
Mild,21,No,None,Beef Paya,14,12
Mild,21,No,None,Desi Chicken Karahi,18,21
Mild,21,No,None,Apple & Walnut Salad,18,15
Mild,21,No,None,Chicken Crunchy Pasta,9,11
Mild,21,No,None,Chef's Signature Steak,18,21
Mild,21,No,None,Crispy Chicken Burger,14,17
Mild,21,No,None,Chocolate chip IceCreame,12,14
Mild,21,No,None,Special Chicken Biryani,7,13
Mild,21,No,None,Cheese Stuffed Kabab,25,23
Mild,21,No,None,Tutti Frutti Special,17,18
Mild,21,No,None,Quinoa Health Bowl,21,15
Mild,21,No,None,Palak Paneer,15,12
Mild,21,No,None,Legendry Tower Burger,14,14
Mild,21,No,None,Zinger Stack,7,8
Mild,21,No,None,White Chicken Handi,11,15
Mild,21,No,None,Mango Sorbet,11,17
Mild,21,No,None,Hot Chilly Fries,18,20
Mild,21,No,None,dfgh,15,12
Hot,45,No,None,Pista Badam Kulfa,32,31
Hot,45,No,None,Pasta Salad,24,23
Hot,45,No,None,Gourmet Seafood Platter,14,13
Hot,45,No,None,Afghani Lamb Tikka,15,12
Hot,45,No,None,French Fries Large,11,13
Hot,45,No,None,Chicken Jalfrezi,1,2
Hot,45,No,None,Lamb Shank (Nalli Nihari),8,13
Hot,45,No,None,Blueberry Frozen Yogurt,36,42
Hot,45,No,None,Fruit Chaat Special,15,17
Hot,45,No,None,Pina Colada,37,34
Hot,45,No,None,Garlic Butter Lobster,19,15
Hot,45,No,None,Greek Feta Salad,9,16
Hot,45,No,None,Hot Chocolate with Marshmallows,45,41
Hot,45,No,None,Aloo Keema,10,13
Hot,45,No,None,Mutton Chops,9,13
Hot,45,No,None,Grilled Prawns,2,6
Hot,45,No,None,Smoked Brisket Platter,14,15
Hot,45,No,None,Chicken Tikka Platter,16,13
Hot,45,No,None,Fresh Strawberry Lemonade,38,37
Hot,45,No,None,Old Fashioned Milkshake,18,23
Hot,45,No,None,Grilled Salmon,14,14
Hot,45,No,None,Malai Boti Platter,8,5
Hot,45,No,None,Russian Salad,14,17
Hot,45,No,None,Mexican Bean Salad,34,26
Hot,45,No,None,Classic Cheeseburger,8,10
Hot,45,No,None,Vanilla Bean Classic,39,38
Hot,45,No,None,Chicken Club Sandwich,19,16
Hot,45,No,None,Mango Lassi,26,33
Hot,45,No,None,Coffee Mocha Scoop,46,49
Hot,45,No,None,Jalapeno Poppers,15,13
Hot,45,No,None,Cold Coffee with Ice Cream,32,34
Hot,45,No,None,Mixed BBQ Platter,12,7
Hot,45,No,None,Desi Ghee Daal Makhni,14,12
Hot,45,No,None,Peach Iced Tea,20,28
Hot,45,No,None,Caramel Crunch Sundae,49,42
Hot,45,No,None,Grilled Chicken Salad,33,30
Hot,45,No,None,Chicken Haleem,11,12
Hot,45,No,None,Lahori Chana Masala,13,16
Hot,45,No,None,Classic Mint Margarita,48,47
Hot,45,No,None,BBQ Ribs Stack,18,13
Hot,45,No,None,Tandoori Whole Chicken,7,11
Hot,45,No,None,Royal Mutton Karahi,12,12
Hot,45,No,None,Kulfa Falooda,46,39
Hot,45,No,None,Strawberry Cheesecake Ice Cream,36,29
Hot,45,No,None,Mutton Kunna,18,17
Hot,45,No,None,Chicken Wings (10pcs),22,19
Hot,45,No,None,Belgium Chocolate Scoop,43,44
Hot,45,No,None,Loaded Nachos,12,11
Hot,45,No,None,Fresh Orange Juice,29,36
Hot,45,No,None,Paneer Reshmi Handi,12,13
Hot,45,No,None,Fresh Garden Salad,15,19
Hot,45,No,None,Sarson Ka Saag & Makki Roti,6,11
Hot,45,No,None,Classic Caesar Salad,28,28
Hot,45,No,None,BBQ Pizza Medium,14,14
Hot,45,No,None,Beef Seekh Kabab (4pcs),15,14
Hot,45,No,None,Chicken Nuggets (12pcs),27,23
Hot,45,No,None,Iced Caramel Macchiato,54,46
Hot,45,No,None,Beef Paya,5,11
Hot,45,No,None,Desi Chicken Karahi,7,6
Hot,45,No,None,Apple & Walnut Salad,19,14
Hot,45,No,None,Chicken Crunchy Pasta,15,17
Hot,45,No,None,Chef's Signature Steak,9,5
Hot,45,No,None,Crispy Chicken Burger,11,12
Hot,45,No,None,Chocolate chip IceCreame,34,32
Hot,45,No,None,Special Chicken Biryani,3,8
Hot,45,No,None,Cheese Stuffed Kabab,16,14
Hot,45,No,None,Tutti Frutti Special,49,44
Hot,45,No,None,Quinoa Health Bowl,21,24
Hot,45,No,None,Palak Paneer,1,4
Hot,45,No,None,Legendry Tower Burger,15,18
Hot,45,No,None,Zinger Stack,19,18
Hot,45,No,None,White Chicken Handi,11,11
Hot,45,No,None,Mango Sorbet,34,38
Hot,45,No,None,Hot Chilly Fries,16,20
Hot,45,No,None,dfgh,16,17
Cold,14,No,None,Pista Badam Kulfa,1,1
Cold,14,No,None,Pasta Salad,17,15
Cold,14,No,None,Gourmet Seafood Platter,18,23
Cold,14,No,None,Afghani Lamb Tikka,36,33
Cold,14,No,None,French Fries Large,13,14
Cold,14,No,None,Chicken Jalfrezi,46,40
Cold,14,No,None,Lamb Shank (Nalli Nihari),27,34
Cold,14,No,None,Blueberry Frozen Yogurt,12,12
Cold,14,No,None,Fruit Chaat Special,11,14
Cold,14,No,None,Pina Colada,12,9
Cold,14,No,None,Garlic Butter Lobster,34,34
Cold,14,No,None,Greek Feta Salad,16,17
Cold,14,No,None,Hot Chocolate with Marshmallows,2,1
Cold,14,No,None,Aloo Keema,37,30
Cold,14,No,None,Mutton Chops,26,25
Cold,14,No,None,Grilled Prawns,33,40
Cold,14,No,None,Smoked Brisket Platter,31,27
Cold,14,No,None,Chicken Tikka Platter,31,30
Cold,14,No,None,Fresh Strawberry Lemonade,9,9
Cold,14,No,None,Old Fashioned Milkshake,1,2
Cold,14,No,None,Grilled Salmon,30,32
Cold,14,No,None,Malai Boti Platter,28,33
Cold,14,No,None,Russian Salad,21,18
Cold,14,No,None,Mexican Bean Salad,7,7
Cold,14,No,None,Classic Cheeseburger,19,17
Cold,14,No,None,Vanilla Bean Classic,3,3
Cold,14,No,None,Chicken Club Sandwich,10,12
Cold,14,No,None,Mango Lassi,10,9
Cold,14,No,None,Coffee Mocha Scoop,1,1
Cold,14,No,None,Jalapeno Poppers,9,11
Cold,14,No,None,Cold Coffee with Ice Cream,11,9
Cold,14,No,None,Mixed BBQ Platter,45,38
Cold,14,No,None,Desi Ghee Daal Makhni,36,38
Cold,14,No,None,Peach Iced Tea,2,3
Cold,14,No,None,Caramel Crunch Sundae,6,1
Cold,14,No,None,Grilled Chicken Salad,16,19
Cold,14,No,None,Chicken Haleem,24,29
Cold,14,No,None,Lahori Chana Masala,32,25
Cold,14,No,None,Classic Mint Margarita,10,11
Cold,14,No,None,BBQ Ribs Stack,28,28
Cold,14,No,None,Tandoori Whole Chicken,43,38
Cold,14,No,None,Royal Mutton Karahi,37,41
Cold,14,No,None,Kulfa Falooda,10,5
Cold,14,No,None,Strawberry Cheesecake Ice Cream,11,9
Cold,14,No,None,Mutton Kunna,27,32
Cold,14,No,None,Chicken Wings (10pcs),15,11
Cold,14,No,None,Belgium Chocolate Scoop,1,5
Cold,14,No,None,Loaded Nachos,10,16
Cold,14,No,None,Fresh Orange Juice,1,4
Cold,14,No,None,Paneer Reshmi Handi,17,26
Cold,14,No,None,Fresh Garden Salad,16,18
Cold,14,No,None,Sarson Ka Saag & Makki Roti,32,35
Cold,14,No,None,Classic Caesar Salad,21,20
Cold,14,No,None,BBQ Pizza Medium,26,21
Cold,14,No,None,Beef Seekh Kabab (4pcs),36,41
Cold,14,No,None,Chicken Nuggets (12pcs),9,11
Cold,14,No,None,Iced Caramel Macchiato,4,2
Cold,14,No,None,Beef Paya,26,26
Cold,14,No,None,Desi Chicken Karahi,27,32
Cold,14,No,None,Apple & Walnut Salad,17,18
Cold,14,No,None,Chicken Crunchy Pasta,7,11
Cold,14,No,None,Chef's Signature Steak,33,38
Cold,14,No,None,Crispy Chicken Burger,7,6
Cold,14,No,None,Chocolate chip IceCreame,14,8
Cold,14,No,None,Special Chicken Biryani,41,38
Cold,14,No,None,Cheese Stuffed Kabab,34,31
Cold,14,No,None,Tutti Frutti Special,5,12
Cold,14,No,None,Quinoa Health Bowl,20,22
Cold,14,No,None,Palak Paneer,37,37
Cold,14,No,None,Legendry Tower Burger,19,16
Cold,14,No,None,Zinger Stack,24,20
Cold,14,No,None,White Chicken Handi,36,36
Cold,14,No,None,Mango Sorbet,11,8
Cold,14,No,None,Hot Chilly Fries,17,19
Cold,14,No,None,dfgh,15,17
Mild,20,Yes,None,Pista Badam Kulfa,27,28
Mild,20,Yes,None,Pasta Salad,27,22
Mild,20,Yes,None,Gourmet Seafood Platter,28,27
Mild,20,Yes,None,Afghani Lamb Tikka,24,20
Mild,20,Yes,None,French Fries Large,31,32
Mild,20,Yes,None,Chicken Jalfrezi,19,14
Mild,20,Yes,None,Lamb Shank (Nalli Nihari),30,27
Mild,20,Yes,None,Blueberry Frozen Yogurt,32,34
Mild,20,Yes,None,Fruit Chaat Special,30,26
Mild,20,Yes,None,Pina Colada,33,33
Mild,20,Yes,None,Garlic Butter Lobster,30,26
Mild,20,Yes,None,Greek Feta Salad,26,21
Mild,20,Yes,None,Hot Chocolate with Marshmallows,37,35
Mild,20,Yes,None,Aloo Keema,29,27
Mild,20,Yes,None,Mutton Chops,25,27
Mild,20,Yes,None,Grilled Prawns,28,27
Mild,20,Yes,None,Smoked Brisket Platter,14,16
Mild,20,Yes,None,Chicken Tikka Platter,18,21
Mild,20,Yes,None,Fresh Strawberry Lemonade,34,35
Mild,20,Yes,None,Old Fashioned Milkshake,24,28
Mild,20,Yes,None,Grilled Salmon,23,26
Mild,20,Yes,None,Malai Boti Platter,7,15
Mild,20,Yes,None,Russian Salad,26,27
Mild,20,Yes,None,Mexican Bean Salad,28,33
Mild,20,Yes,None,Classic Cheeseburger,33,35
Mild,20,Yes,None,Vanilla Bean Classic,24,29
Mild,20,Yes,None,Chicken Club Sandwich,37,37
Mild,20,Yes,None,Mango Lassi,36,34
Mild,20,Yes,None,Coffee Mocha Scoop,27,32
Mild,20,Yes,None,Jalapeno Poppers,40,35
Mild,20,Yes,None,Cold Coffee with Ice Cream,31,28
Mild,20,Yes,None,Mixed BBQ Platter,30,30
Mild,20,Yes,None,Desi Ghee Daal Makhni,18,26
Mild,20,Yes,None,Peach Iced Tea,27,33
Mild,20,Yes,None,Caramel Crunch Sundae,36,35
Mild,20,Yes,None,Grilled Chicken Salad,22,24
Mild,20,Yes,None,Chicken Haleem,15,18
Mild,20,Yes,None,Lahori Chana Masala,25,27
Mild,20,Yes,None,Classic Mint Margarita,38,36
Mild,20,Yes,None,BBQ Ribs Stack,24,32
Mild,20,Yes,None,Tandoori Whole Chicken,14,17
Mild,20,Yes,None,Royal Mutton Karahi,16,22
Mild,20,Yes,None,Kulfa Falooda,35,30
Mild,20,Yes,None,Strawberry Cheesecake Ice Cream,40,33
Mild,20,Yes,None,Mutton Kunna,22,25
Mild,20,Yes,None,Chicken Wings (10pcs),24,26
Mild,20,Yes,None,Belgium Chocolate Scoop,42,38
Mild,20,Yes,None,Loaded Nachos,36,41
Mild,20,Yes,None,Fresh Orange Juice,48,42
Mild,20,Yes,None,Paneer Reshmi Handi,25,25
Mild,20,Yes,None,Fresh Garden Salad,21,24
Mild,20,Yes,None,Sarson Ka Saag & Makki Roti,18,27
Mild,20,Yes,None,Classic Caesar Salad,16,16
Mild,20,Yes,None,BBQ Pizza Medium,32,27
Mild,20,Yes,None,Beef Seekh Kabab (4pcs),24,23
Mild,20,Yes,None,Chicken Nuggets (12pcs),33,31
Mild,20,Yes,None,Iced Caramel Macchiato,35,37
Mild,20,Yes,None,Beef Paya,26,27
Mild,20,Yes,None,Desi Chicken Karahi,16,14
Mild,20,Yes,None,Apple & Walnut Salad,25,27
Mild,20,Yes,None,Chicken Crunchy Pasta,44,38
Mild,20,Yes,None,Chef's Signature Steak,23,23
Mild,20,Yes,None,Crispy Chicken Burger,41,36
Mild,20,Yes,None,Chocolate chip IceCreame,34,29
Mild,20,Yes,None,Special Chicken Biryani,21,28
Mild,20,Yes,None,Cheese Stuffed Kabab,14,16
Mild,20,Yes,None,Tutti Frutti Special,20,18
Mild,20,Yes,None,Quinoa Health Bowl,20,22
Mild,20,Yes,None,Palak Paneer,16,15
Mild,20,Yes,None,Legendry Tower Burger,32,31
Mild,20,Yes,None,Zinger Stack,44,38
Mild,20,Yes,None,White Chicken Handi,29,31
Mild,20,Yes,None,Mango Sorbet,30,34
Mild,20,Yes,None,Hot Chilly Fries,33,29
Mild,20,Yes,None,dfgh,24,28
Mild,29,Yes,None,Pista Badam Kulfa,28,32
Mild,29,Yes,None,Pasta Salad,31,28
Mild,29,Yes,None,Gourmet Seafood Platter,20,23
Mild,29,Yes,None,Afghani Lamb Tikka,32,28
Mild,29,Yes,None,French Fries Large,27,25
Mild,29,Yes,None,Chicken Jalfrezi,27,28
Mild,29,Yes,None,Lamb Shank (Nalli Nihari),26,26
Mild,29,Yes,None,Blueberry Frozen Yogurt,31,31
Mild,29,Yes,None,Fruit Chaat Special,13,15
Mild,29,Yes,None,Pina Colada,28,26
Mild,29,Yes,None,Garlic Butter Lobster,27,23
Mild,29,Yes,None,Greek Feta Salad,37,33
Mild,29,Yes,None,Hot Chocolate with Marshmallows,40,42
Mild,29,Yes,None,Aloo Keema,31,24
Mild,29,Yes,None,Mutton Chops,20,27
Mild,29,Yes,None,Grilled Prawns,20,20
Mild,29,Yes,None,Smoked Brisket Platter,26,25
Mild,29,Yes,None,Chicken Tikka Platter,28,27
Mild,29,Yes,None,Fresh Strawberry Lemonade,23,27
Mild,29,Yes,None,Old Fashioned Milkshake,35,27
Mild,29,Yes,None,Grilled Salmon,39,32
Mild,29,Yes,None,Malai Boti Platter,30,25
Mild,29,Yes,None,Russian Salad,29,30
Mild,29,Yes,None,Mexican Bean Salad,15,16
Mild,29,Yes,None,Classic Cheeseburger,26,21
Mild,29,Yes,None,Vanilla Bean Classic,21,18
Mild,29,Yes,None,Chicken Club Sandwich,37,35
Mild,29,Yes,None,Mango Lassi,25,33
Mild,29,Yes,None,Coffee Mocha Scoop,19,27
Mild,29,Yes,None,Jalapeno Poppers,20,24
Mild,29,Yes,None,Cold Coffee with Ice Cream,28,35
Mild,29,Yes,None,Mixed BBQ Platter,19,18
Mild,29,Yes,None,Desi Ghee Daal Makhni,18,19
Mild,29,Yes,None,Peach Iced Tea,37,38
Mild,29,Yes,None,Caramel Crunch Sundae,26,28
Mild,29,Yes,None,Grilled Chicken Salad,27,21
Mild,29,Yes,None,Chicken Haleem,25,25
Mild,29,Yes,None,Lahori Chana Masala,15,21
Mild,29,Yes,None,Classic Mint Margarita,41,37
Mild,29,Yes,None,BBQ Ribs Stack,12,21
Mild,29,Yes,None,Tandoori Whole Chicken,28,28
Mild,29,Yes,None,Royal Mutton Karahi,18,21
Mild,29,Yes,None,Kulfa Falooda,34,37
Mild,29,Yes,None,Strawberry Cheesecake Ice Cream,28,26
Mild,29,Yes,None,Mutton Kunna,17,21
Mild,29,Yes,None,Chicken Wings (10pcs),25,31
Mild,29,Yes,None,Belgium Chocolate Scoop,34,28
Mild,29,Yes,None,Loaded Nachos,32,33
Mild,29,Yes,None,Fresh Orange Juice,33,31
Mild,29,Yes,None,Paneer Reshmi Handi,25,26
Mild,29,Yes,None,Fresh Garden Salad,30,24
Mild,29,Yes,None,Sarson Ka Saag & Makki Roti,24,20
Mild,29,Yes,None,Classic Caesar Salad,17,22
Mild,29,Yes,None,BBQ Pizza Medium,33,35
Mild,29,Yes,None,Beef Seekh Kabab (4pcs),17,22
Mild,29,Yes,None,Chicken Nuggets (12pcs),33,34
Mild,29,Yes,None,Iced Caramel Macchiato,41,39
Mild,29,Yes,None,Beef Paya,36,35
Mild,29,Yes,None,Desi Chicken Karahi,16,15
Mild,29,Yes,None,Apple & Walnut Salad,18,24
Mild,29,Yes,None,Chicken Crunchy Pasta,33,30
Mild,29,Yes,None,Chef's Signature Steak,15,21
Mild,29,Yes,None,Crispy Chicken Burger,24,32
Mild,29,Yes,None,Chocolate chip IceCreame,23,30
Mild,29,Yes,None,Special Chicken Biryani,13,16
Mild,29,Yes,None,Cheese Stuffed Kabab,24,22
Mild,29,Yes,None,Tutti Frutti Special,38,36
Mild,29,Yes,None,Quinoa Health Bowl,19,20
Mild,29,Yes,None,Palak Paneer,26,24
Mild,29,Yes,None,Legendry Tower Burger,25,32
Mild,29,Yes,None,Zinger Stack,21,27
Mild,29,Yes,None,White Chicken Handi,22,21
Mild,29,Yes,None,Mango Sorbet,24,24
Mild,29,Yes,None,Hot Chilly Fries,36,33
Mild,29,Yes,None,dfgh,33,45
Hot,41,No,None,Pista Badam Kulfa,40,38
Hot,41,No,None,Pasta Salad,29,27
Hot,41,No,None,Gourmet Seafood Platter,1,4
Hot,41,No,None,Afghani Lamb Tikka,16,12
Hot,41,No,None,French Fries Large,27,23
Hot,41,No,None,Chicken Jalfrezi,9,12
Hot,41,No,None,Lamb Shank (Nalli Nihari),15,16
Hot,41,No,None,Blueberry Frozen Yogurt,30,33
Hot,41,No,None,Fruit Chaat Special,20,19
Hot,41,No,None,Pina Colada,33,33
Hot,41,No,None,Garlic Butter Lobster,19,19
Hot,41,No,None,Greek Feta Salad,13,14
Hot,41,No,None,Hot Chocolate with Marshmallows,32,35
Hot,41,No,None,Aloo Keema,4,7
Hot,41,No,None,Mutton Chops,5,4
Hot,41,No,None,Grilled Prawns,8,7
Hot,41,No,None,Smoked Brisket Platter,1,3
Hot,41,No,None,Chicken Tikka Platter,10,10
Hot,41,No,None,Fresh Strawberry Lemonade,46,41
Hot,41,No,None,Old Fashioned Milkshake,24,32
Hot,41,No,None,Grilled Salmon,12,7
Hot,41,No,None,Malai Boti Platter,21,19
Hot,41,No,None,Russian Salad,26,22
Hot,41,No,None,Mexican Bean Salad,22,22
Hot,41,No,None,Classic Cheeseburger,13,20
Hot,41,No,None,Vanilla Bean Classic,49,53
